c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
17.80276213,15.92013479,17.3121906,17.11906385,18.00375014,17.80369776,18.13350598,17.08848405,14.75891874,13.29271533,16.51372514,15.30561992
18.29928655,16.93554692,16.02255183,14.61990539,16.43820394,18.34225383,19.5436414,17.07705454,17.6614935,17.53277979,14.72120661,14.84763862
18.29958552,19.08640518,18.64422152,18.92072665,17.66072585,19.75847708,17.37145416,17.93041213,18.98001328,19.97728582,18.26916491,18.09458674
17.68666642,19.97926956,21.46978756,19.4648598,18.02246138,21.38515103,18.21101718,18.52821274,18.50430996,17.00154278,17.82367786,17.55492032
17.97557893,19.87702837,20.30486062,18.64873497,18.99502513,17.25447875,18.98502794,18.52172525,17.51844465,18.72971765,18.47132497,21.58512247
17.99435026,19.97321339,18.97155282,14.86918297,20.03832231,18.0647204,18.18347218,17.58671211,18.61084792,19.2237654,16.14719774,15.8677753
18.68535294,16.60234216,18.492482,17.2665558,17.42062055,18.22646891,17.01990004,18.68896386,18.47702875,17.5508751,16.28274082,15.10212242
16.64504471,16.23630638,15.84122438,18.86038323,18.97508422,19.16022639,18.01073531,16.74199724,17.40982153,17.98967122,17.08166206,17.42061783
15.98518855,16.48233667,17.78940896,18.5632912,18.88024951,16.1276337,17.98890629,16.66805156,13.98404498,17.78193702,15.81982838,16.98797032
16.41709625,15.47261077,17.32802701,18.10950267,13.90838615,15.32721289,15.82447057,16.95671707,15.97443007,17.53907053,18.85673844,16.98457082
16.68115468,18.94390208,14.80579113,18.399754,20.23924498,19.45416494,17.12845531,15.65655135,18.97934831,19.81735699,16.95370676,18.79594966
17.68558259,18.43259524,19.66228615,17.03032977,18.91657055,20.22997582,17.50448876,19.75260667,18.30295757,17.96330567,18.31485967,16.09367762
18.43751471,16.77452055,14.50209821,20.00844472,15.05746334,15.4555867,18.02567324,20.27064991,19.42489668,17.90504716,15.65869017,19.39335293
20.02135894,17.95156789,16.32533497,16.28055803,17.88057595,19.26680807,18.62742576,15.98543007,17.07338436,15.1783346,17.91442366,17.95991358
18.52998453,16.64341215,17.95168482,20.10987411,16.53462035,17.00145515,17.55833249,18.14465893,17.45765779,17.05896631,18.13409717,15.60318245
19.50924863,14.12553029,17.43899956,16.73241604,17.0996351,15.78116487,18.88325854,18.02084318,17.44330129,15.94279275,17.35077037,15.66732168
16.83620097,14.20802918,15.48475885,17.23415048,16.19772635,17.92132127,18.90449891,18.5318285,17.20770941,16.66428205,18.55008503,17.42906111
17.96578343,17.1230306,16.05109116,17.98736523,17.18869961,16.89140356,15.49085417,18.8166538,18.42430641,16.62929703,15.64074726,15.8872359
17.4044566,20.51320748,17.91164475,16.0459207,18.63325744,15.42306584,18.67923547,15.79972356,18.91757492,17.11463648,17.1192994,16.37868055
17.31942525,17.9985801,18.06423209,19.00438565,16.25490906,17.26064113,18.75433758,18.68700595,19.16536404,17.42985189,18.97353824,20.28520705
16.64510307,17.38831538,17.14709961,17.45304638,17.48939735,16.82699024,16.56899333,15.02571291,17.19752795,15.67166247,18.11529288,17.62477803
17.55560323,18.63469597,17.22119025,16.83719992,19.07096413,20.15543833,19.1592772,17.07349581,19.30246171,14.92714041,20.6019832,19.17591878
18.96187577,18.71130077,17.62003287,17.51977268,18.20691977,17.83389076,18.23165883,17.93756831,19.79874679,18.87497427,17.31170636,21.01089373
16.72890161,17.05554909,16.50777656,16.44019123,18.95689248,16.31444028,16.32292341,17.48972513,17.04649755,17.05245398,15.926161,19.29163148
18.97443824,19.90240461,19.93112847,17.48761434,19.04451152,19.80616868,19.46116327,18.59475654,18.11914855,18.64677476,16.92369613,18.52726171
18.49205602,18.00736721,17.93390185,17.44473646,21.20040595,17.05166156,20.6742255,17.57348645,14.95247738,15.98578481,16.85518354,16.67653614
18.86832398,19.07870439,18.32714022,19.48786635,19.32080269,20.30943585,17.29588341,18.1427294,19.87237466,18.96446681,21.49425098,17.00412363
15.76767905,17.95417823,17.64342774,17.37187494,17.76784168,16.62859766,19.76510028,17.54668005,13.19806919,14.94081742,15.83634198,16.11027377
18.85231713,17.17165353,16.97082404,18.41352561,17.37771667,17.29666646,19.3648604,20.68798305,17.85860922,17.47914757,17.12901531,16.74543157
15.99423627,18.20819368,16.87567021,18.32051713,16.86784282,16.91842397,17.22946608,20.77218273,16.52519384,16.86058095,16.27897558,18.35399274
18.1252146,17.34801567,19.51715397,18.1725578,17.85013438,18.1362629,20.45636923,19.27915007,17.40381918,19.8376804,18.93108235,18.13957316
18.84290701,17.11828106,17.49840426,20.3343341,18.39905955,17.33536942,17.67669059,16.11526177,17.80041987,21.1581517,18.88329743,18.64220295
17.91450373,18.14846703,17.38216682,18.28155183,17.66219764,16.75910102,16.60998706,17.80971622,18.62004984,15.51005403,17.43768392,17.21259729
18.7419696,19.24973964,18.94268143,19.25210692,18.83071072,20.96946853,19.72100636,19.14144717,18.05660662,19.36534238,18.41848842,20.99352228
21.45898316,16.27179989,17.0957533,19.31311356,17.22130774,17.12328954,16.69592022,18.99506927,17.41861519,18.19373168,19.07522758,18.60887587
18.39949991,18.22087946,17.94462826,17.72029953,16.4907932,18.87111364,19.02969206,18.07665157,16.6099975,17.40643238,16.78507693,18.61168006
18.02825862,17.86086503,15.76734421,20.59807815,18.93023894,20.5238427,15.96910357,17.49283815,18.6781671,18.82023243,17.20774762,16.50541648
15.61238287,19.72296244,20.73836638,20.2178772,18.640902,18.88839749,18.16796369,18.40800275,17.09482969,18.46617175,19.48087495,20.11870721
19.93237074,18.25735575,16.31021439,18.3356343,17.44266548,18.77226604,18.22870361,19.28723755,19.86503654,17.2234886,18.04529136,20.10606006
15.73827462,16.86322472,16.31080868,15.62656251,17.03473285,15.42347973,17.06139039,17.75477307,17.31076992,16.53607237,17.19106315,18.80751882
17.02404451,17.8714636,16.50885652,19.0576784,16.1025385,17.67209034,14.83543549,17.83894817,17.6111178,18.7703356,15.66833558,15.76685879
18.36111783,18.25204961,16.54229728,18.79759559,21.42903093,15.62172681,17.10913743,17.02088001,19.08456411,16.68981678,19.40788917,14.36171421
17.51950713,19.40178275,18.93461768,17.63722957,18.25070015,18.17907153,19.88911121,17.64731919,16.75748528,19.46515871,18.62029792,19.12710498
17.62599724,20.87694569,17.66356686,20.2581283,21.39312115,18.10919226,16.89780433,18.30320846,18.71358274,19.42831047,18.5437131,18.18525153
18.13185968,19.1191585,18.10418473,19.12072346,18.39066982,14.89872136,19.35527703,18.05095605,19.99175102,17.60527563,18.55192861,16.67305673
19.66597205,17.6571876,17.4831818,15.84768704,15.94169602,16.51024277,17.2467838,17.00565035,17.40889562,16.7973551,16.59007724,18.5928396
18.82716189,17.57371302,16.7647017,15.82065088,17.84036798,17.11061027,19.41421266,17.97363635,18.7285347,18.07154149,17.86717251,20.1949436
19.21840029,17.83506309,18.79912684,19.93488704,15.89488215,18.92422944,16.99178227,22.62263718,19.46594925,18.77973598,19.43360587,22.50196075
17.17373827,20.24812995,16.07586965,20.12661201,21.02938783,17.35266277,16.83260373,18.3871614,18.20447465,19.88378273,19.90442388,18.26511703
16.27361888,17.93799707,17.38798071,17.59226882,18.58447268,20.04676813,16.85160168,16.70915716,19.69224597,18.33902303,18.5616719,18.29521003
21.23883928,18.22234661,18.76865556,17.00571269,17.63108881,19.91200451,20.70676358,18.48513541,19.40175045,19.03672968,19.46943067,20.06118332
16.30501205,17.92396292,17.32876529,16.96143554,18.37749834,19.1346387,18.51165071,17.87587063,17.49309906,15.6345944,19.26736817,17.48470482
18.87203747,18.79123339,15.81695598,16.81985675,19.06547573,17.17511149,17.82890507,17.95102911,20.87978385,18.9062869,18.51981559,17.68267837
17.12224265,15.31502415,17.93233874,16.486345,17.66728929,15.81881395,20.09997457,18.76206874,16.99952004,16.04584124,16.73825874,18.9147798
14.56744888,17.68606585,18.10709452,18.80103558,18.30336602,19.7855,16.04234239,17.57427929,17.3995648,18.38104986,15.64995599,17.28773271
20.13089722,18.62526217,21.25996561,20.51274753,18.37914142,20.47612908,20.5049228,19.33402042,19.89162082,18.87767689,20.18636401,17.82847194
18.00965214,15.50264894,15.29218321,17.47513416,16.66511479,14.43890877,18.68656909,21.548089,15.36275465,17.84561338,15.05682196,17.86165785
14.78387913,19.12520989,16.90402454,16.85147576,18.43261516,17.32629506,16.42303594,17.74470188,15.30812019,14.81000941,15.75598425,17.00484568
19.9450386,19.57804123,19.11860556,15.86257875,20.50458514,20.23988001,19.53745446,16.55360349,21.65417995,18.93783396,17.61715709,15.91210829
17.85002105,18.97241435,17.51872313,18.83099613,19.13732441,19.84668422,16.8217654,16.85566844,18.78673044,18.46754153,14.47854342,18.07612756
17.91098895,17.1004152,18.01010482,16.07839447,14.07604722,17.59268085,17.46196112,17.58353983,16.9431365,17.74860909,17.79929994,16.13046728
16.43484258,21.0498086,19.4061196,18.97988309,19.66841461,18.22157538,17.52121589,16.28183522,16.7294245,18.00449385,18.36188123,17.46075376
19.95830283,21.00911425,17.69225386,16.93573334,19.65873487,15.79491128,17.55177099,17.15710598,16.81786618,17.94544635,17.48940021,17.74429105
18.97969056,18.62144138,15.7588889,17.21935692,18.05049638,18.4555669,19.27253059,18.67483272,19.12729061,18.59024203,18.98174296,20.25776415
18.80493425,16.1689514,18.35925079,18.75701438,15.10386638,17.35346051,16.56798459,20.10246197,17.88325502,16.96433109,19.27571454,16.94023293
20.41424077,16.97224326,17.02551864,18.06177317,15.52450065,20.04478667,16.10728874,19.03006587,18.52440741,17.91062955,17.53888779,17.30367526
18.23401823,18.76979684,17.41120402,19.84120055,19.45801341,20.20860242,19.40218551,18.40258188,18.87569331,18.802594,18.45365782,18.35542712
19.43254699,16.84453273,17.14573206,18.26842247,16.34974795,17.3974771,20.83803549,16.28874721,18.17674602,19.29592248,19.05414386,18.75853785
18.48797341,15.3842293,15.16120923,20.38154828,15.7149569,16.16491936,17.17932396,21.00422415,19.69490045,20.25660662,16.97733935,17.8838434
16.18744766,14.72390202,16.88353211,15.68705569,13.55520047,16.46819501,18.47181053,18.32167136,17.50655524,17.62842882,16.8778059,18.62157345
20.40815558,17.89821944,16.07654899,18.21944019,16.36872148,18.45756961,17.09094475,15.30810695,20.60785869,19.02891823,16.02547408,18.20228553
19.58504885,19.32923902,19.8734815,19.07249199,18.36853498,19.63919376,18.96076287,22.87819017,18.93123013,19.68326924,20.42000408,20.68378123
17.0204838,19.20173868,18.15366953,17.57070344,17.71729947,19.64767183,18.02127099,16.14635882,17.2366806,17.46409426,17.15244319,18.8022519
17.4911622,20.74734695,18.50392986,17.11264124,20.8298793,19.00706582,16.27566301,17.69647033,17.83448999,16.80394419,16.58896805,16.54891634
16.65663756,13.97206858,16.57540858,16.5336826,17.86766032,15.61974165,16.23340952,18.48281884,18.45101521,17.7494031,17.93914561,16.98812296
19.20493599,17.24569812,19.1134932,17.00461021,16.75548999,17.08598888,18.69614409,19.2197876,17.98502681,17.38216041,19.37206616,16.38315268
19.27441364,18.85694896,17.47452334,19.59930405,16.55424648,20.1512699,16.22598263,15.96390622,20.54682812,18.76600249,19.64886423,17.61960178
17.98239653,15.53832587,17.34137424,15.86651678,17.50653157,18.70781708,17.87466299,18.67514958,18.8600451,15.93448543,16.27868355,17.82102135
15.10751683,17.86638114,17.64316866,15.90809592,19.79627135,13.58688909,16.25807483,17.44076264,16.83764878,17.30042649,14.95492248,15.12132912
17.3042751,17.23646243,18.30119061,17.28625725,18.32041182,19.58397005,18.95665195,17.00115194,17.57762015,16.86288508,17.68800564,17.76868322
18.85958909,18.82852599,18.02534331,19.22271048,16.46769821,17.96638393,16.89893281,19.54705746,18.1747062,16.7721343,17.20457823,18.39350307
22.33977211,19.29353145,18.54531424,20.67145041,18.13531945,19.80863401,19.34696036,18.40870589,18.64167709,21.37835149,17.7658537,18.98354562
17.61121167,19.45135589,19.03976696,19.11098414,21.27496129,18.81552852,18.69166783,15.6467801,17.21300145,19.34482399,19.20005379,15.85952564
17.45194247,17.95153703,17.41473927,16.59547365,16.89778143,17.32194807,18.78420699,19.90296889,20.15905105,19.79479604,17.29050637,16.42020668
15.69888102,21.03599477,19.94503518,19.50159662,21.89019745,21.15510458,18.15734523,14.79597855,18.2025096,17.44779341,20.53572321,16.83984928
16.37171516,17.46450466,18.07417325,16.53687313,19.6490063,17.44075455,17.10064522,19.16691867,19.21304329,17.07373508,16.83495041,18.42913093
16.40703878,17.0971961,14.09979888,17.53709369,16.34757144,18.16070347,16.96736447,19.09048874,17.67448844,17.27933498,17.25345339,20.11302021
16.16974825,17.26115785,18.06983199,15.62812867,16.78466101,14.16591834,20.18247839,18.51017838,18.70325396,17.06261236,18.21055571,18.29729135
19.08164344,16.86914274,16.85416925,19.27701311,16.62177533,15.69221059,18.90213376,21.06997347,16.78528671,18.93090246,18.78226726,17.83943259
18.38671918,19.43195532,20.58215884,18.22085124,19.19262663,16.08113571,16.24524644,19.88983954,19.52976025,18.72592011,20.1375442,18.55159132
18.21298124,17.49453893,18.50551934,17.40535096,18.27448167,18.19845622,18.27922287,16.55370412,17.01256904,17.61707608,19.35025444,18.56230667
16.50050172,18.4396573,18.82181633,16.88500179,18.79296349,19.50947953,16.54257085,16.14901096,18.48338244,17.26758945,18.22559018,18.34631095
18.65492759,19.35102702,16.42046777,20.75768206,18.37055968,17.19862339,17.47530066,21.99753933,20.34117566,18.68715401,17.56118709,18.55350995
16.31728034,15.50379687,15.32690653,20.03266285,19.61178739,19.0191062,17.48786431,17.33699978,19.60262824,17.61945199,19.45919074,19.21732862
17.60656302,17.86953987,16.70819779,18.74861865,18.15426666,16.8986335,16.80809462,19.37496889,18.19906708,18.54458954,17.41875531,18.28719467
17.44476859,18.20199757,16.77621544,17.77176574,20.57410435,17.10397427,16.17329743,15.95255554,15.12695229,17.95104893,14.36476392,15.61752371
18.89652257,17.81599648,15.76807073,19.28962919,15.54129603,13.88484042,15.74162002,20.84391067,19.37026066,18.32345373,16.30233792,16.36341001
16.96429533,15.75150324,18.91911828,19.52242316,17.19653326,16.93628151,19.03521829,18.43586374,16.47518138,18.43114431,19.50475746,17.93815542
19.83237165,16.75398454,19.32694859,17.22653257,16.63599354,16.46704882,18.43838938,18.73327157,17.49621281,17.43549025,19.30599022,19.71048743
18.72318378,17.74202093,21.18490245,16.62170386,16.61029918,17.97465052,18.08503876,16.58749727,17.46009269,19.48524404,19.91555196,17.74803152
16.64023436,18.02395853,21.58458476,14.28353861,17.22988946,18.1720147,19.54528564,20.49379346,20.80603856,17.97075712,20.99782356,19.38477633
16.97193658,15.41263861,18.5169399,18.13327082,15.89868073,18.61947967,19.67634309,17.53149487,17.62761566,19.28295056,17.51580599,14.79860323
16.38770384,19.64003442,20.4760872,17.41419516,18.14934593,21.39212516,19.26148048,18.60341163,19.51945844,18.84385079,19.66219664,19.43782579
18.7106216,18.31398717,18.25245586,18.78261992,16.30744404,18.4969906,15.02508945,18.79455729,20.65298174,18.07150621,17.10176517,16.9732232
19.11505972,17.19076624,21.97493946,19.24793727,17.14936652,18.92272259,17.58748642,18.70862616,18.6144096,19.41339397,19.62769906,18.01607995
18.48263667,15.71053301,17.89919371,17.50413539,15.48277619,16.01695455,17.84927868,18.66452093,17.0691265,17.49084475,17.04448725,14.37766382
16.54240422,18.44470974,19.95422769,17.57043087,19.0111363,18.75586828,16.17669419,15.49349032,16.60401612,18.82611801,15.52642513,17.0365422
16.16289936,19.44638793,18.88052457,18.67126075,19.68083757,17.94608502,16.44771647,16.16504022,17.44993121,17.91983593,18.4581599,19.27185728
17.67883169,16.01292601,16.14667428,18.93905233,18.77230443,18.39152676,18.22908775,18.38234319,19.04144492,18.39829752,18.48261088,20.01062043
16.21161533,16.42514467,15.64398302,16.35540131,17.90952781,14.95869103,17.56204471,16.02037789,19.18625278,16.94162576,15.21530732,15.82186424
19.14941789,16.39980496,17.80838239,15.51529212,15.78993244,15.99028714,18.44048437,20.46016261,18.396082,16.34234629,17.85298169,17.6423116
14.68261398,19.45042296,16.7495138,17.652931,19.19911748,18.86235332,13.90990439,17.44940091,15.06731674,17.63920786,12.84325315,16.09901434
17.9098686,17.4237264,17.4040368,18.40464539,18.2291261,20.81557046,19.12410355,19.05564223,19.72474385,18.64978885,19.53603005,20.68724749
18.29943241,20.4985042,20.5792385,18.3612493,20.26838791,21.08669833,19.48896126,18.60050824,20.12485251,19.35590617,17.74995899,21.73236271
19.87827182,16.60632141,17.40643666,17.2938812,15.34629462,17.25940364,17.44271435,16.55801795,17.21779749,17.04329619,16.21549943,17.64150083
17.67642014,18.79990513,17.6048749,17.60036282,19.95730199,18.49575187,18.05666774,15.71999697,16.63055076,17.32904131,17.76049969,16.79446541
17.3003503,16.63208824,16.85195307,20.2015468,16.30201186,20.71429886,18.33136546,22.44329733,20.03072952,18.89318219,17.83972216,17.19478441
18.53097674,14.39334998,16.79075324,19.98406107,14.14410496,15.59971016,14.84230551,19.02562477,16.11996922,16.78121478,17.6215693,16.01098322
15.69838315,16.8055109,17.98530141,18.73697261,16.23497906,16.74261941,17.37953573,18.26558244,17.9448332,18.02035668,17.49031752,16.84361766
17.65150663,19.38151244,17.91128739,18.07928463,19.73297745,18.75008284,18.43519442,18.22295387,17.29010825,19.04026355,19.10614061,19.4294558
20.75785068,19.57264914,18.8270671,18.3308275,18.65955459,16.69767377,17.51058467,19.57772037,19.78051586,18.84811643,18.84159166,19.60634965
17.06445018,16.17190907,14.13037443,18.67456465,17.55448497,18.08083922,17.24300517,17.85080391,17.22259549,18.06959632,16.67316706,18.05496059
